Fecha / Hora Mov.;Concepto;Importe;Comentarios;Saldo Parcial
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.46;;32339736.61
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.97;;32339387.77
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.68;;32339386.09
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.73;;32339384.36
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.00;;32339383.36
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.71;;32339381.65
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.29;;32339736.32
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.29;;32339736.03
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.29;;32339735.74
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.29;;32339735.45
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.29;;32339735.16
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.29;;32339734.87
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.29;;32339734.58
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.29;;32339734.29
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.29;;32339734.00
05/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.29;;32339733.71
05/01/2023;TRANSF. 20332393279 BAZAN HUGO ORLANDO;-307385.15;;41266918.18
05/01/2023;TRANSF. 20314551088 IRALDI EDUARDO HORACIO;-238171.75;;41028746.43
05/01/2023;TRANSF. 20290556695 CHAZARRETA ANGEL EDGARDO;-333055.47;;40695690.96
05/01/2023;TRANSF. 20290555370 MORALES RAUL CESAR;-323328.46;;40372362.50
05/01/2023;TRANSF. 20201229538 ALBERTO CEFERINO ANGEL;-563914.98;;39808447.52
05/01/2023;TRANSF. 20323620807 BELLINI JUAN ANDRES;-354115.19;;39454332.33
05/01/2023;TRANSF. 20413571368 BOUZAS TOMAS JOSE;-399953.85;;39054378.48
05/01/2023;TRANSF. 24291821347 BEROIZA EDUARDO RENE;-265417.45;;38788961.03
05/01/2023;TRANSF. 23217171849 HEILAND NESTOR FABIAN;-498548.74;;38290412.29
05/01/2023;TRANSF. 20391560790 ORELLANO CRISTIAN EMANUEL;-366136.21;;37924276.08
05/01/2023;TRANSF. 20298981948 LAGRANGE JUAN MARTIN;-374685.73;;37549590.35
05/01/2023;TRANSF. 20185149057 GRINGO RAYMUNDO OSCAR;-481897.87;;37067692.48
05/01/2023;TRANSF. 20314550847 CARMONA CEFERINO ANDRES;-423360.06;;36644332.42
05/01/2023;TRANSF. 20310634914 PE A GUILLERMO DARIO;-302438.71;;36341893.71
05/01/2023;TRANSF. 20302581577 MOIRAGHI CEFERINO DANIEL;-518117.91;;35823775.80
05/01/2023;TRANSF. 20266309571 SCICOLONE DIEGO DAMIAN;-235130.89;;35588644.91
05/01/2023;TRANSF. 20173869682 MARQUIS JOSE GERARDO;-282341.62;;35306303.29
05/01/2023;TRANSF. 23249201669 IBA EZ CRISTIAN MAURO;-380793.99;;34925509.30
05/01/2023;TRANSF. 20340843909 RAMON LUCAS MATIAS;-344647.41;;34580861.89
05/01/2023;TRANSF. 20138999425 TRIPODI JORGE HORACIO;-291125.06;;34289736.83
05/01/2023;TRANSF. 20259291403 LEON CEFERINO FERNANDO;-356245.06;;33933491.77
05/01/2023;TRANSF. 20363027440 CARMONA CRISTIAN LEANDRO;-257443.02;;33676048.75
05/01/2023;TRANSF. 20396486548 VELO LUCAS GABRIEL;-399474.78;;33276573.97
05/01/2023;TRANSF. 23335305159 GIMENEZ RAMON CARLOS DARIO;-272243.91;;33004330.06
05/01/2023;TRANSF. 20304128497 NU EZ MAXIMILIANO CLAUDIO;-392981.86;;32611348.20
05/01/2023;TRANSF. 20364977590 VELO EZEQUIEL ALBERT;-269608.23;;32341739.97
05/01/2023;TRANSF. VAR 27243705547 SCHECHTEL/ALEJANDRA;7249.59;;32348989.56
05/01/2023;TRANSF. VAR 23169263639;29828.75;;32378818.31
05/01/2023;TRANSF. VAR 20945223376;23400.00;;32402218.31
05/01/2023;TRANSF. 20173792906 HERNANDEZ MARIO HECTOR;-6900.00;;32395318.31
05/01/2023;TRANSF. VAR 27343550842;20010.04;;32415328.35
05/01/2023;TRANSF. FAC 27930478836 AVALOS  PRIMA;20540.18;;32435868.53
05/01/2023;TRANSF. VAR 27207875134 EIRAS, CELIA MABEL;11900.00;;32447768.53
05/01/2023;COMIS.DEB.TRANSF.INTERPYM;-48.00;;32510332.87
05/01/2023;COMIS.DEB.TRANSF.INTERPYM;-48.00;;32510284.87
05/01/2023;COMIS.DEB.TRANSF.INTERPYM;-48.00;;32510236.87
05/01/2023;DEBITO DIRECTO ZURICH ASEGURADO;-1645.67;;32508591.20
05/01/2023;I.V.A. BASE;-441.42;;32508149.78
05/01/2023;GRAVAMEN LEY 25413 S/CRED;-511.26;;32507638.52
05/01/2023;REG.REC.SIRCREB;-1192.95;;32506445.57
05/01/2023;GRAVAMEN LEY 25413 S/CRED;-173.33;;32506272.24
05/01/2023;REG.REC.SIRCREB;-404.45;;32505867.79
05/01/2023;GRAVAMEN LEY 25413 S/CRED;-887.51;;32504980.28
05/01/2023;REG.REC.SIRCREB;-2070.87;;32502909.41
05/01/2023;GRAVAMEN LEY 25413 S/CRED;-81.37;;32502828.04
05/01/2023;REG.REC.SIRCREB;-189.87;;32502638.17
05/01/2023;GRAVAMEN LEY 25413 S/CRED;-107.30;;32502530.87
05/01/2023;REG.REC.SIRCREB;-250.38;;32502280.49
05/01/2023;GRAVAMEN LEY 25413 S/CRED;-1001.44;;32501279.05
05/01/2023;REG.REC.SIRCREB;-2336.69;;32498942.36
05/01/2023;GRAVAMEN LEY 25413 S/CRED;-90.95;;32498851.41
05/01/2023;REG.REC.SIRCREB;-212.21;;32498639.20
05/01/2023;GRAVAMEN LEY 25413 S/CRED;-57.60;;32498581.60
05/01/2023;REG.REC.SIRCREB;-134.40;;32498447.20
05/01/2023;GRAVAMEN LEY 25413 S/CRED;-67.75;;32498379.45
05/01/2023;REG.REC.SIRCREB;-158.09;;32498221.36
05/01/2023;GRAVAMEN LEY 25413 S/CRED;-27.60;;32498193.76
05/01/2023;REG.REC.SIRCREB;-64.40;;32498129.36
05/01/2023;GRAVAMEN LEY 25413 S/CRED;-2782.30;;32495347.06
05/01/2023;REG.REC.SIRCREB;-6492.03;;32488855.03
05/01/2023;GRAVAMEN LEY 25413 S/CRED;-555.35;;32488299.68
05/01/2023;REG.REC.SIRCREB;-1295.81;;32487003.87
05/01/2023;GRAVAMEN LEY 25413 S/CRED;-64.68;;32486939.19
05/01/2023;REG.REC.SIRCREB;-150.92;;32486788.27
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.51;;43144347.66
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.90;;43144345.76
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.53;;43144344.23
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.72;;43144341.51
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.66;;43144339.85
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.27;;43144338.58
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.80;;43144337.78
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-13.36;;43144324.42
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.05;;43144323.37
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.12;;43144322.25
04/01/2023;TRANSF. VAR 20927774195;25928.00;;42993733.05
04/01/2023;TRANSF. VAR 27949215194;18851.00;;43012584.05
04/01/2023;TRANSF. FAC 27326947240 FARIAS  CRISTINA S;60182.49;;43072766.54
04/01/2023;TRANSF. VAR 20371728717;4900.00;;43077666.54
04/01/2023;TRANSF. VAR 23936887929;14693.29;;43092359.83
04/01/2023;TRANSF. VAR 27346351441 DELGADO, GABRIELA ELIZ;11918.00;;43104277.83
04/01/2023;TRANSF. VAR 20243926905;18864.00;;43123141.83
04/01/2023;TRANSF. VAR 20149248839;10000.00;;43133141.83
04/01/2023;TRANSF. FAC 27242368296 KNASS MARIANA GRISELDA;11669.21;;43144811.04
04/01/2023;TRANSF. VAR 23943279209 SANDOVAL C  GUIDO;45818.00;;43190629.04
04/01/2023;TRANSF.INT.DIST.TITULAR  -BANE;20762.97;;43211392.01
04/01/2023;TRANSF.INT.DIST.TITULAR  -LINK;35112.85;;43246504.86
04/01/2023;DEB.PAGO SERV.           -LINK;-228.76;;43246276.10
04/01/2023;DEB.PAGO SERV.           -LINK;-2351.71;;43243924.39
04/01/2023;DEB.PAGO SERV.           -LINK;-2351.69;;43241572.70
04/01/2023;DEB.PAGO SERV.           -LINK;-2119.75;;43239452.95
04/01/2023;DEB.PAGO SERV.           -LINK;-742.80;;43238710.15
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-102.07;;43238608.08
04/01/2023;REG.REC.SIRCREB;-238.17;;43238369.91
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-141.73;;43238228.18
04/01/2023;REG.REC.SIRCREB;-330.69;;43237897.49
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-689.60;;43237207.89
04/01/2023;REG.REC.SIRCREB;-1609.06;;43235598.83
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-72.42;;43235526.41
04/01/2023;REG.REC.SIRCREB;-168.97;;43235357.44
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-46.16;;43235311.28
04/01/2023;REG.REC.SIRCREB;-107.72;;43235203.56
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-131.44;;43235072.12
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-138.00;;43234934.12
04/01/2023;REG.REC.SIRCREB;-322.00;;43234612.12
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-47.70;;43234564.42
04/01/2023;REG.REC.SIRCREB;-111.30;;43234453.12
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-122.07;;43234331.05
04/01/2023;REG.REC.SIRCREB;-284.83;;43234046.22
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-78.03;;43233968.19
04/01/2023;REG.REC.SIRCREB;-182.08;;43233786.11
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-261.38;;43233524.73
04/01/2023;REG.REC.SIRCREB;-609.88;;43232914.85
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-567.54;;43232347.31
04/01/2023;REG.REC.SIRCREB;-1324.26;;43231023.05
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-643.38;;43230379.67
04/01/2023;REG.REC.SIRCREB;-1501.22;;43228878.45
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-187.90;;43191804.50
04/01/2023;REG.REC.SIRCREB;-438.44;;43191366.06
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-72.36;;43191293.70
04/01/2023;REG.REC.SIRCREB;-168.84;;43191124.86
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-47.11;;43191077.75
04/01/2023;REG.REC.SIRCREB;-109.91;;43190967.84
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-288.55;;43190679.29
04/01/2023;REG.REC.SIRCREB;-673.29;;43190006.00
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-60.03;;43189945.97
04/01/2023;REG.REC.SIRCREB;-140.07;;43189805.90
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-54.05;;43189751.85
04/01/2023;REG.REC.SIRCREB;-126.11;;43189625.74
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-343.46;;43189282.28
04/01/2023;REG.REC.SIRCREB;-801.42;;43188480.86
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-6092.18;;43182388.68
04/01/2023;REG.REC.SIRCREB;-14215.10;;43168173.58
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-36.57;;43168137.01
04/01/2023;REG.REC.SIRCREB;-85.33;;43168051.68
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-135.55;;43167916.13
04/01/2023;REG.REC.SIRCREB;-316.29;;43167599.84
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-67.45;;43159348.98
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-4.46;;43144643.87
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.43;;43144642.44
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.98;;43144640.46
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-9.65;;43144630.81
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.01;;43144629.80
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.65;;43144629.15
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.93;;43144627.22
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.67;;43144626.55
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.71;;43144624.84
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.09;;43144623.75
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-3.66;;43144620.09
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-7.95;;43144612.14
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-9.01;;43144603.13
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-4.79;;43144598.34
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.39;;43144597.95
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.13;;43144596.82
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-4.80;;43144592.02
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.51;;43144590.51
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-7.57;;43144582.94
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.80;;43144582.14
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-127.55;;43144454.59
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-4.70;;43144449.89
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.73;;43144449.16
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.95;;43144448.21
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.63;;43144445.58
04/01/2023;REG.REC.SIRCREB;-157.39;;43159191.59
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-185.65;;43159005.94
04/01/2023;REG.REC.SIRCREB;-433.17;;43158572.77
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-184.80;;43158387.97
04/01/2023;REG.REC.SIRCREB;-431.20;;43157956.77
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-73.92;;43157882.85
04/01/2023;REG.REC.SIRCREB;-172.48;;43157710.37
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-136.88;;43157573.49
04/01/2023;REG.REC.SIRCREB;-319.39;;43157254.10
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-834.92;;43156419.18
04/01/2023;REG.REC.SIRCREB;-1948.14;;43154471.04
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.01;;43144444.57
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.66;;43144443.91
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-4.04;;43144439.87
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.84;;43144439.03
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.76;;43144438.27
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-4.81;;43144433.46
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-85.29;;43144348.17
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.94;;43144310.45
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.60;;43144307.85
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.59;;43144305.26
04/01/2023;REG.REC.SIRCREB;-174.22;;43162271.36
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-79.85;;43162191.51
04/01/2023;REG.REC.SIRCREB;-186.32;;43162005.19
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-23.85;;43161981.34
04/01/2023;REG.REC.SIRCREB;-55.65;;43161925.69
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-59.46;;43161866.23
04/01/2023;REG.REC.SIRCREB;-138.74;;43161727.49
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-36.50;;43161690.99
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.03;;43144304.23
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.92;;43144302.31
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-11.69;;43144290.62
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.73;;43144288.89
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-3.19;;43144285.70
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.69;;43144283.01
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.92;;43144280.09
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.14;;43144277.95
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.17;;43144276.78
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-3.83;;43144272.95
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.18;;43144270.77
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.58;;43144269.19
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-5.06;;43144264.13
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.41;;43144263.72
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.23;;43144262.49
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.00;;43144261.49
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.58;;43144259.91
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.84;;43144259.07
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.98;;43144258.09
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-3.85;;43144254.24
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.74;;43144252.50
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.95;;43144249.55
04/01/2023;REG.REC.SIRCREB;-85.16;;43161605.83
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-342.34;;43228536.11
04/01/2023;REG.REC.SIRCREB;-798.80;;43227737.31
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-27.84;;43227709.47
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-107.81;;43161498.02
04/01/2023;REG.REC.SIRCREB;-251.57;;43161246.45
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-112.43;;43161134.02
04/01/2023;REG.REC.SIRCREB;-262.33;;43160871.69
04/01/2023;REG.REC.SIRCREB;-64.96;;43227644.51
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-80.94;;43227563.57
04/01/2023;REG.REC.SIRCREB;-188.87;;43227374.70
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-342.58;;43227032.12
04/01/2023;REG.REC.SIRCREB;-799.34;;43226232.78
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-107.50;;43226125.28
04/01/2023;REG.REC.SIRCREB;-250.84;;43225874.44
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-541.01;;43225333.43
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-293.84;;43160577.85
04/01/2023;REG.REC.SIRCREB;-685.62;;43159892.23
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-142.74;;43159749.49
04/01/2023;REG.REC.SIRCREB;-333.06;;43159416.43
04/01/2023;REG.REC.SIRCREB;-1262.37;;43224071.06
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-57.08;;43224013.98
04/01/2023;REG.REC.SIRCREB;-133.19;;43223880.79
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-9110.70;;43214770.09
04/01/2023;REG.REC.SIRCREB;-21258.30;;43193511.79
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-335.57;;43193176.22
04/01/2023;REG.REC.SIRCREB;-782.99;;43192393.23
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-52.07;;43192341.16
04/01/2023;REG.REC.SIRCREB;-121.49;;43192219.67
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-68.18;;43192151.49
04/01/2023;REG.REC.SIRCREB;-159.09;;43191992.40
04/01/2023;TRANSF. VAR 27940846566;32039.63;;42848088.53
04/01/2023;TRANSF. VAR 20230397962 COLQUE, LUIS ALBERTO;34723.52;;42882812.05
04/01/2023;TRANSF. VAR 20943460354;25470.00;;42908282.05
04/01/2023;TRANSF. VAR 27295087086;13884.00;;42922166.05
04/01/2023;TRANSF. VAR 27237891800;45639.00;;42967805.05
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.51;;43144319.07
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-123.38;;43154347.66
04/01/2023;REG.REC.SIRCREB;-287.90;;43154059.76
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-228.00;;43153831.76
04/01/2023;REG.REC.SIRCREB;-532.00;;43153299.76
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-192.24;;43153107.52
04/01/2023;REG.REC.SIRCREB;-448.55;;43152658.97
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-208.34;;43152450.63
04/01/2023;REG.REC.SIRCREB;-486.13;;43151964.50
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-152.82;;43151811.68
04/01/2023;REG.REC.SIRCREB;-356.58;;43151455.10
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-83.30;;43151371.80
04/01/2023;REG.REC.SIRCREB;-194.38;;43151177.42
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-273.83;;43150903.59
04/01/2023;REG.REC.SIRCREB;-638.95;;43150264.64
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-155.57;;43150109.07
04/01/2023;REG.REC.SIRCREB;-362.99;;43149746.08
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-113.11;;43149632.97
04/01/2023;REG.REC.SIRCREB;-263.91;;43149369.06
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-361.09;;43149007.97
04/01/2023;REG.REC.SIRCREB;-842.55;;43148165.42
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-29.40;;43148136.02
04/01/2023;REG.REC.SIRCREB;-68.60;;43148067.42
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-88.16;;43147979.26
04/01/2023;REG.REC.SIRCREB;-205.71;;43147773.55
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-71.51;;43147702.04
04/01/2023;REG.REC.SIRCREB;-166.85;;43147535.19
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-113.18;;43147422.01
04/01/2023;REG.REC.SIRCREB;-264.10;;43147157.91
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-60.00;;43147097.91
04/01/2023;REG.REC.SIRCREB;-140.00;;43146957.91
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-70.02;;43146887.89
04/01/2023;REG.REC.SIRCREB;-163.37;;43146724.52
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-274.91;;43146449.61
04/01/2023;REG.REC.SIRCREB;-641.45;;43145808.16
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-124.58;;43145683.58
04/01/2023;REG.REC.SIRCREB;-290.68;;43145392.90
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-210.68;;43145182.22
04/01/2023;REG.REC.SIRCREB;-491.58;;43144690.64
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.37;;43144689.27
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-14.11;;43144675.16
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-14.11;;43144661.05
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-12.72;;43144648.33
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.57;;43144317.50
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-109.57;;43167490.27
04/01/2023;REG.REC.SIRCREB;-255.65;;43167234.62
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-193.93;;43167040.69
04/01/2023;REG.REC.SIRCREB;-452.50;;43166588.19
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-118.71;;43166469.48
04/01/2023;REG.REC.SIRCREB;-276.99;;43166192.49
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-90.63;;43166101.86
04/01/2023;REG.REC.SIRCREB;-211.47;;43165890.39
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-57.00;;43165833.39
04/01/2023;REG.REC.SIRCREB;-133.00;;43165700.39
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-954.04;;43164746.35
04/01/2023;REG.REC.SIRCREB;-2226.10;;43162520.25
04/01/2023;GRAVAMEN LEY 25413 S/CRED;-74.67;;43162445.58
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-4.11;;43144313.39
04/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.00;;43144311.39
04/01/2023;TRANSF. VAR 20954585590;17012.00;;38323187.89
04/01/2023;TRANSF. VAR 27254079060;11363.83;;40742883.01
04/01/2023;TRANSF. VAR 23169263639;31316.99;;40774200.00
04/01/2023;TRANSF. VAR 23940898749;12060.00;;40786260.00
04/01/2023;TRANSF. FAC 30708754877 PROSUR SA;25336.97;;40811596.97
04/01/2023;TRANSF. VAR 27168468828;7851.00;;40819447.97
04/01/2023;TRANSF. 30715403524 MERCADOS PATAGONICOS S.R.L;48092.12;;40867540.09
04/01/2023;TRANSF. VAR 27261218742;10005.00;;40877545.09
04/01/2023;TRANSF. VAR 20263539991;9008.00;;40886553.09
04/01/2023;TRANSF. FAC 27188961032 ABAN CASTRO TEODORA PA;78088.27;;40964641.36
04/01/2023;TRANSF. VAR 27958130770 LUSINDA APARICIO HUANC;57244.00;;41021885.36
04/01/2023;TRANSF. VAR 23176950579 LINARES EDGARDO DANIEL;1015364.00;;42037249.36
04/01/2023;TRANSF. VAR 27306492301;6095.00;;42043344.36
04/01/2023;TRANSF. VAR 27952072671;22592.40;;42065936.76
04/01/2023;TRANSF. VAR 27950168167;18261.00;;42084197.76
04/01/2023;TRANSF. VAR 23333798379;32321.13;;42116518.89
04/01/2023;TRANSF. VAR 27329726865;19785.00;;42136303.89
04/01/2023;TRANSF. VAR 23225764689;15105.00;;42151408.89
04/01/2023;TRANSF. VAR 20263505140 AIZA OSCAR HUGO;35109.00;;42186517.89
04/01/2023;TRANSF. VAR 27240713840;9500.00;;42196017.89
04/01/2023;TRANSF. VAR 27254020171 BRUNO ESQUER  MARIA;159006.82;;42355024.71
04/01/2023;TRANSF. VAR 20325783061;12444.54;;42367469.25
04/01/2023;TRANSF. VAR 20374619269;13308.65;;42380777.90
04/01/2023;TRANSF. VAR 27315918664;3974.70;;42384752.60
04/01/2023;TRANSF. VAR 27227258026;9910.08;;42394662.68
04/01/2023;TRANSF. FAC 27427094389 CARDOZO  CAMILA D;129298.00;;38452485.89
04/01/2023;TRANSF. VAR 27381747617;6083.00;;42400745.68
04/01/2023;TRANSF. VAR 27242150452;23621.00;;38476106.89
04/01/2023;TRANSF. VAR 27256645152 CARRICABURO/ANA B;114933.00;;38591039.89
04/01/2023;TRANSF. VAR 20209857074;12069.34;;38603109.23
04/01/2023;TRANSF. FAC 27942361241 APARICIO HUANCA BERTHA;7694.00;;38610803.23
04/01/2023;ABONO INTERBANKING       -SUC 0001;-21907.05;;38588896.18
04/01/2023;TRANSF. VAR 20265791221;23000.00;;38611896.18
04/01/2023;TRANSF. VAR 27302753976;7950.00;;38619846.18
04/01/2023;TRANSF. VAR 20380839483;20344.69;;38640190.87
04/01/2023;TRANSF. VAR 20313927963;13005.77;;38653196.64
04/01/2023;TRANSF. VAR 27250067602;43562.54;;38696759.18
