;2965;DESAGOTES BAHIA;PATRICIOS;1828;;;1;Bahia Blanca;Buenos Aires;4524403;1;Resp. Inscripto;;20254659585;A;1;0;Sin Especificar;;;0;0;2;;
;2966;AJK TRANSPORTE SRL;MAYOR CLERICE;74;;;152;Gral Cerri;Buenos Aires;156430180/156444327/4846634;1;Resp. Inscripto;;33710662229;A;1;0;Sin Especificar;;;0;0;2;;
;2967;CELENDANO REPUESTOS;RUTA;3;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20055186244;A;2;0;Sin Especificar;;;0;0;2;;
;2968;EXPRESO TANDIL;SARRATEA;254;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30603834409;A;2;0;Sin Especificar;;;0;;2;;
;2969;SEGUSUR;GORRITI;885;;;1;Bahia Blanca;Buenos Aires;4502888;1;Resp. Inscripto;;30711188335;A;1;0;Sin Especificar;;;0;;2;;
;2970;EST.DE SERV.MOSCONI;.;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30709873683;A;2;0;Sin Especificar;;;0;;2;;
;2971;EL PALACIO DEL SOLDADOR;VIEYTES Y BRASIL;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20054595353;A;1;0;Sin Especificar;;;0;;2;;
;2972;EST.DE SERVICIO 9 DE JULIO;MORENO;102;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30708320664;A;10;0;Sin Especificar;;;0;;2;;
;2973;JOSE LUIS RODRIGUEZ;URUGUAY;326;;;1;Bahia Blanca;Buenos Aires;4535590;1;Resp. Inscripto;;20252156330;C;1;0;Sin Especificar;;;0;;2;;
;2974;DICHIARA RAUL OSCAR;.;;;;123;Saavedra;Buenos Aires;;1;Resp. Inscripto;;23083111739;A;1;2;LIQ.HACIENDA A 10.5%;;;1;78;2;0;
;2975;MAURIZI JOSE ALBERTO;BTME. MITRE;443;;;136;Medanos;Buenos Aires;;1;Resp. Inscripto;;23140987859;A;3;0;Sin Especificar;;;1;78;2;0;
;2976;RICARDO MORRONE E HIJOS;VILLARINO;1583;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30710842821;A;1;0;Sin Especificar;;;1;78;2;0;
;2977;MASSA Y MOSQUERA SH;SAN MARTIN;166;;;32;Pigué;Buenos Aires;;1;Resp. Inscripto;;30664911015;A;1;2;LIQ.HACIENDA A 10.5%;;;1;78;2;0;
;2978;CONTER EDUARDO;ZONA RURAL;;;;111;Felipe Sola.;Buenos Aires;;1;Resp. Inscripto;;20115320158;A;1;0;Sin Especificar;;;0;0;2;;
;2979;CONTER EMANUEL;ZONA RURAL;;;;347;17 DE AGOSTO;Buenos Aires;;5;Resp. Monotributo;;20317090987;B;1;4;LIQ HACIENDA B 10.5%;;;0;0;2;0;
;2980;MERLANO EMILIANO;CORRIENTES 0 DTO C LOTE;24;;;68;Guatrache;La Pampa;;5;Resp. Monotributo;;20283003435;B;1;0;Sin Especificar;;;0;0;2;;
;2981;JARATZ PABLO Y JARATZ ALEJANDRO;ZONA RURAL;;;;110;Hilario Ascasubi;Buenos Aires;;1;Resp. Inscripto;;30681178496;A;1;0;Sin Especificar;;;0;0;2;;
;2982;CASA GRISALDI;ANCHORENA;152;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20083978954;A;1;0;Sin Especificar;;;0;;2;;
;2983;TERMOPLAST;LEANDRO DE LA TORRE;2155;;;409;ARMSTRONG;Santa Fe;;1;Resp. Inscripto;;20232155699;A;1;0;Sin Especificar;;;1;;2;0;
;2984;PROHYGIENE DE GUSTAVO LOREA;SISCO;2166;;;1;Bahia Blanca;Buenos Aires;4592197;1;Resp. Inscripto;;30712103899;A;2;0;Sin Especificar;;;0;0;2;;
;2985;VERDEO & INSUMOS AGROPECUARIOS S.R.L.;DON BOSCO;3195;;;1;Bahia Blanca;Buenos Aires;4882691;1;Resp. Inscripto;;30695893201;A;3;0;Sin Especificar;;;0;0;2;;
;2986;MARIA ALEJANDRA VALERO;BLANDENGUES;297;;;1;Bahia Blanca;Buenos Aires;4513174;1;Resp. Inscripto;;27129714315;A;1;0;Sin Especificar;;;0;0;2;;
;2987;OSVALDO M SANCHEZ;ALVEAR;606;;;23;Coronel Pringles;Buenos Aires;291-154254079;5;Resp. Monotributo;;20238719357;C;1;0;Sin Especificar;;;0;0;2;;
;2988;MARIA GRABRIELA GIGANTE;ESPA¥A;66;;;1;Bahia Blanca;Buenos Aires;4541235;5;Resp. Monotributo;;27176471498;C;2;0;Sin Especificar;;;0;0;2;;
;2989;SENSINI PEDRO HECTOR;RUTA;3;;;66;Mayor Buratovich;Buenos Aires;;1;Resp. Inscripto;;20111665711;A;2;2;LIQ.HACIENDA A 10.5%;;;0;0;2;0;
;2990;AGROMERCO SA;ZANICHELLI;1085;;;410;COQUIMBITO;Mendoza;;1;Resp. Inscripto;;30672509706;A;1;2;LIQ.HACIENDA A 10.5%;;;1;78;2;0;
;2991;NELIDA H. FERNANDEZ;AVDA.ALEM;26;PIS;;1;Bahia Blanca;Buenos Aires;;5;Resp. Monotributo;;27040407893;C;1;0;Sin Especificar;;;0;0;2;;
;2992;VERNIERE LEANDRO DAMIAN;CNO LA CARRIND.ALT.PTE.CA;;;;1;Bahia Blanca;Buenos Aires;156419229;1;Resp. Inscripto;;20269587483;A;1;0;Sin Especificar;;;0;0;1;5;
;2993;ROBERTO KRONEMBERGER;PLANTA URBANA 0;;;;411;PERU;La Pampa;;1;Resp. Inscripto;;20144584482;A;1;0;Sin Especificar;;;0;0;2;;
;2994;TECNOSTORE S.A.;OHIGGINS;491;;;1;Bahia Blanca;Buenos Aires;4522031;1;Resp. Inscripto;;30711519374;A;2;0;Sin Especificar;;;1;78;2;0;
;2995;EDUARDO FELIX DE LASA;AYACUCHO;755;;;1;Bahia Blanca;Buenos Aires;0291-4539099;1;Resp. Inscripto;;20054942487;A;2;0;Sin Especificar;;;0;0;2;;
;2996;MAXIMUS;LAMADRID;62;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20275379264;A;2;0;Sin Especificar;;;1;;2;5;
;2997;DESAGOTES LOS CAMPANELLI;ALVEAR;2215;;;1;Bahia Blanca;Buenos Aires;4532840/4529020;1;Resp. Inscripto;;20327165896;A;1;0;Sin Especificar;;;0;0;2;;
;2998;CORTI JOSE ANGEL;9 DE JULIO;495;;;68;Guatrache;La Pampa;02924-492193;1;Resp. Inscripto;;20076640182;A;1;0;Sin Especificar;;;0;0;2;;
;2999;ARI DE OMBUCTA S.A;SAENZ;584;;;136;Medanos;Buenos Aires;;1;Resp. Inscripto;;30710726589;A;0;0;Sin Especificar;;;0;0;2;;
;3000;GRUPO GUASCH S.R.L.;INDIO;1560;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30708431784;A;1;0;Sin Especificar;;;0;0;2;;
;3001;BIANCHI GRACIELA Y GARMENDIA JORGE S.H.;YAPEYU;3778;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30711686645;A;1;0;Sin Especificar;;;0;;2;;
;3002;ITURAIN FRANCISCO E HIJOS SH;SAENZ;264;;;136;Medanos;Buenos Aires;;1;Resp. Inscripto;;30708724730;A;1;2;LIQ.HACIENDA A 10.5%;;;0;0;2;0;
;3003;TRANSPORTE ARI-MAR DE ARIEL O. MELER;ALBERDI Y MORENO;;;;133;Coronel Suarez;Buenos Aires;;1;Resp. Inscripto;;20257776884;A;1;0;Sin Especificar;;;0;0;2;;
;3004;ETERNET SISTEMAS;SAAVEDRA;42;;;1;Bahia Blanca;Buenos Aires;4852200;1;Resp. Inscripto;;30667525906;A;10;0;Sin Especificar;;;0;0;1;0;
;3005;PONCETA ALBERTO;ENRIQUE JULIO;450;;;1;Bahia Blanca;Buenos Aires;;5;Resp. Monotributo;;20055128937;B;1;0;Sin Especificar;;;0;0;2;;
;3006;SILVANA C. CESETTI;MEDRANO;745;;;136;Medanos;Buenos Aires;;1;Resp. Inscripto;;23169269874;A;1;0;Sin Especificar;;;1;78;2;0;
;3007;IL MERCATO S.A.;AV.ALEM;359;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30711513538;A;3;0;Sin Especificar;;;0;;2;;
;3008;SUCESION VICENTE CIONFRINI;DORREGO;1144;;;23;Coronel Pringles;Buenos Aires;155059141-02922462724;1;Resp. Inscripto;;20030160283;A;1;0;Sin Especificar;;;0;0;2;0;
;3009;SEASINGLAB DE FERNANDO RODRIGUEZ;JOSE HERNANDEZ;361;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20149493922;A;1;0;Sin Especificar;;;0;;2;;
;3010;RAICES;CLEGG;741;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30710760671;A;1;0;Sin Especificar;;;0;0;2;;
;3011;BENEDETTI MIGUEL ANGEL;VILLA ARIAS;;;;1;Bahia Blanca;Buenos Aires;;5;Resp. Monotributo;;20107374788;C;1;0;Sin Especificar;;;0;0;2;;
;3012;RODRIGUEZ CRISTIAN F;GARIBALDO;221;;;1;Bahia Blanca;Buenos Aires;156498558;1;Resp. Inscripto;;20220530206;A;1;0;Sin Especificar;;;0;0;2;;
;3013;LA CHILCA S.H;SECCION CHACRAS 0;;;;112;Algarrobo.;Buenos Aires;;1;Resp. Inscripto;;30708703970;A;1;0;Sin Especificar;;;0;0;2;;
;3014;MARCAIDA ALBERTO E;VIAMONTE;2150;;;1;Bahia Blanca;Buenos Aires;;5;Resp. Monotributo;;20103883084;B;1;4;LIQ HACIENDA B 10.5%;;;0;0;2;0;
;3015;ARROYO CELSO DANIEL;ZELARRAYAN;1406;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20145336067;A;1;0;Sin Especificar;;;0;0;2;;
;3016;RODRIGO JAVIER LOPEZ;12 DE OCTUBRE;708;;;1;Bahia Blanca;Buenos Aires;;5;Resp. Monotributo;;20206914182;C;1;0;Sin Especificar;;;0;0;2;;
;3017;CLEDOU OSCAR RAUL;IRIGOYEN;62;;;32;Pigué;Buenos Aires;;5;Resp. Monotributo;;20054848316;B;1;0;Sin Especificar;;;0;0;2;;
;3018;CRIMARCA SRL;LIBERTAD;275;;;112;Algarrobo.;Buenos Aires;02927-491234;1;Resp. Inscripto;;30711976023;A;1;0;Sin Especificar;;;0;0;2;;
;3019;TRANSVITALE S.R.L.;NEUQUEN;650;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30712009841;A;1;0;Sin Especificar;;;1;78;2;5;
;3020;MERCADO VICTORIA S.A.;SARMIENTO;771;;;1;Bahia Blanca;Buenos Aires;4501564;1;Resp. Inscripto;;30688099044;A;1;0;Sin Especificar;;;1;78;2;0;
;3021;CASTRO MIGUEL;SIN CALLE;;;;157;Bahia Blanca;Buenos Aires;154227203;1;Resp. Inscripto;;20054820772;A;1;0;Sin Especificar;;;0;0;2;;
;3022;MONTERO JUAN JOSE;PADRE THIELE;140;;;184;VILLA IRIS;Buenos Aires;154415294;5;Resp. Monotributo;;20288230596;C;1;0;Sin Especificar;;;0;0;2;;
;3023;MTA ELASTICOS;MENDOZA;1153;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20186762380;A;1;0;Sin Especificar;;;0;0;2;;
;3024;LAMBERTO HECTOR DARIO;CUARTEL 17 SECC Q;;;;420;VILLARINO;Buenos Aires;;1;Resp. Inscripto;;20129638606;A;1;2;LIQ.HACIENDA A 10.5%;;;0;0;2;0;
;3025;QUINTEROS LUCAS A.;CALLE;7;;;182;HUANGUELEN;Buenos Aires;;1;Resp. Inscripto;;20295053934;A;1;0;Sin Especificar;;;0;0;2;;
;3026;GALLUCCI RUBEN;GARIBALDI;238;;;1;Bahia Blanca;Buenos Aires;4818087;1;Resp. Inscripto;;20055106666;A;1;0;Sin Especificar;;;0;0;2;;
;3027;POMPEI RAUL OMAR;ZONA RURAL;;;;157;Bahia Blanca;Buenos Aires;156416492;1;Resp. Inscripto;;20076504955;A;1;0;Sin Especificar;;;0;0;2;;
;3028;OSTERTAG ALBERTO OSCAR;ZONA RURAL;;;;274;GARRE;Buenos Aires;;1;Resp. Inscripto;;20135049655;A;1;0;Sin Especificar;;;0;0;2;;
;3029;LA RETAMA SH;AV;25;DE;;8;Tres Lomas;Buenos Aires;;1;Resp. Inscripto;;30711343624;A;1;0;Sin Especificar;;;0;0;2;;
;3030;YAGUAR S.A.;.;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30629642672;A;1;0;Sin Especificar;;;0;0;1;0;
;3031;MERKEL DANTE JOSE;VICTOR MENDAZA;59;;;199;G.CAMPOS (LA PAMPA);Buenos Aires;02923-15698252;1;Resp. Inscripto;;20172850929;A;1;0;Sin Especificar;;;0;0;2;;
;3032;SUAREZ JOSE NORMANDO;LOS COLONIZADORES;163;;;243;BUENOS AIRES;Buenos Aires;;1;Resp. Inscripto;;23137045869;A;1;0;Sin Especificar;;;0;0;2;;
;3033;MG POSTAL S.R.L.;BELGRANO;587;;;1;Bahia Blanca;Buenos Aires;155751059;1;Resp. Inscripto;;30691467631;A;4;0;Sin Especificar;;;0;;2;;
;3034;MULTIVAC ARGENTINA S.A.;DEL VALLE IBERLUCEA;2559/85;;;412;BECCAR;Buenos Aires;011-4723-3766;1;Resp. Inscripto;;30710091303;A;5;0;Sin Especificar;;;0;0;2;0;
;3035;SOLAR Y EOLICA S.R.L;DORREGO;275;;;1;Bahia Blanca;Buenos Aires;4555386;1;Resp. Inscripto;;30695838030;A;1;0;Sin Especificar;;;0;0;2;;
;3036;PAUNY S.A.;MAIPU Y RECONQUISTA;5940;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30618855631;A;8;0;Sin Especificar;;;0;0;2;;
;3037;MASSA HECTOR,CARLOS Y OTROS;CARLOS VILLATE;2690;;;112;Algarrobo.;Buenos Aires;;1;Resp. Inscripto;;30695056105;A;1;2;LIQ.HACIENDA A 10.5%;;;1;78;2;0;
;3038;SERVICIOS DIRECTORIO SRL;GORASTIAGA;2337;P;;253;BUENOS AIRES;Buenos Aires;;1;Resp. Inscripto;;30712217207;A;2;0;Sin Especificar;;;0;0;2;;
;3039;HERNANDEZ DARIO OMAR;AV PERON;560;;;38;Jacinto Arauz;La Pampa;02954-15608310;1;Resp. Inscripto;;23080101759;A;1;0;Sin Especificar;;;0;0;2;;
;3040;CONSULTORA GANADERA SRL;JUAN F SEGUI;4653;PIS;;176;BUENOS AIRES;Buenos Aires;011-4983-4815 011-1556958135;1;Resp. Inscripto;;30711722838;A;1;0;Sin Especificar;;;0;0;2;0;
;3041;SERGIO RUBEN ALVAREZ;ZONA RURAL;;;;140;Puan;Buenos Aires;;1;Resp. Inscripto;;20161212726;A;1;0;Sin Especificar;;;0;0;2;;
;3042;SANTIAGO NICOLAS YAMIL;RUTA;3;;;1;Bahia Blanca;Buenos Aires;4847384;1;Resp. Inscripto;;20275328449;A;1;0;Sin Especificar;;;0;0;2;;
;3043;TOURRET LUIS ALBERTO;CABANETTES;587;;;32;Pigué;Buenos Aires;;1;Resp. Inscripto;;20114692116;A;1;2;LIQ.HACIENDA A 10.5%;;;1;78;2;0;
;3044;BILBAO CEREALES DE AEYGD SRL;VELEZ SARSFIELD;3885;;;26;Ingeniero White;Buenos Aires;4573210-154684009/002;1;Resp. Inscripto;;30709298700;A;1;0;Sin Especificar;;;1;78;2;0;
;3045;GUILLERMO SIMONE S.A.;AVDA COMANDANTE ESPORA;1340;;;16;Tandil;Buenos Aires;;1;Resp. Inscripto;;30538055391;A;19;0;Sin Especificar;;;1;78;2;0;
;3046;MORMANDO LORENZO;YAPEYU;3778;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20123681526;A;1;0;Sin Especificar;;;0;0;1;5;
;3047;LIBRERIA COMERCIAL SU-BA;SAAVEDRA;311;;;1;Bahia Blanca;Buenos Aires;4524018;1;Resp. Inscripto;;20264568804;A;1;0;Sin Especificar;;;0;0;2;;
;3048;ANA MARIA JOUGLARD;ALEM;294;;;142;Torquinst;Buenos Aires;155728513/8520/8524;1;Resp. Inscripto;;27108078206;A;1;0;Sin Especificar;;;0;0;2;;
;3049;TRANSPORTE ROBLEDO;PJE CARLOS GARDEL;950;;;413;MARCOS JUAREZ;Cordoba;;1;Resp. Inscripto;;20111352454;A;1;0;Sin Especificar;;;0;0;2;;
;3050;HANSEN CLAUDIO JAVIER;MORENO;682;;;140;Puan;Buenos Aires;;1;Resp. Inscripto;;20232655136;A;1;0;Sin Especificar;;;0;0;2;;
;3051;SCHWAM ARNALDO J;MITRE;125;;;136;Medanos;Buenos Aires;;1;Resp. Inscripto;;20054964391;A;1;0;Sin Especificar;;;0;0;2;;
;3052;LIBRERIA ZAFI;TALCAHUANO;316;LOC;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20045419011;A;1;0;Sin Especificar;;;0;;2;;
;3053;AGROVETERINARIA EL TREBOL;COLON Y URIBURU;7406;;;58;Gral Lamadrid;Buenos Aires;;1;Resp. Inscripto;;33710604679;A;3;0;Sin Especificar;;;0;0;2;;
;3054;SANTI FACUNDO ANGEL;CASEROS;1825;;;1;Bahia Blanca;Buenos Aires;4815380/4812359;1;Resp. Inscripto;;23267044899;A;1;0;Sin Especificar;;;0;0;2;;
;3055;HOLZMANN HEBER JAVIER;ZELARRAYAN;267;P10;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20267031577;A;1;1;LIQ HACIENDA A 21%;;;0;0;2;5;
;3056;CODUTTI OMAR HORACIO;LIBERTAD Y MITRE;;;;142;Torquinst;Buenos Aires;4941183;1;Resp. Inscripto;;23179412519;A;1;0;Sin Especificar;;;0;0;2;;
;3057;SANCHIS VICENTE;DONADO;35;P9;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20054451432;A;1;0;Sin Especificar;;;0;0;2;;
;3058;ALENDE ALDO ROBERTO;C CATRIEL S/N;;;;1;Bahia Blanca;Buenos Aires;0291-4961015;1;Resp. Inscripto;;20107379542;A;2;0;Sin Especificar;;;0;0;2;;
;3059;FENOGLIO ADRIANA;YEPUN;540;;;1;Bahia Blanca;Buenos Aires;154076702;1;Resp. Inscripto;;27129637744;A;1;0;Sin Especificar;;;0;0;2;;
;3060;CRANSAC MIGUEL ANGEL;FLEYTOUX;880;;;68;Guatrache;La Pampa;;1;Resp. Inscripto;;20125409963;A;1;0;Sin Especificar;;;0;0;2;;
;3061;NUEVA GANADERA SRL;THOMPSON;1226;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30707764747;A;1;0;Sin Especificar;;;0;0;2;;
;3062;TINAMU SA;EA TINAMU;;;;182;HUANGUELEN;Buenos Aires;02933-432561-02933-15573587;1;Resp. Inscripto;;30632707858;A;1;0;Sin Especificar;;;0;0;2;;
;3063;PETZ GUILLERMO FABIAN;ZONA URBANA;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20244838155;A;2;0;Sin Especificar;;;0;0;2;;
;3064;HUGO A.GONZALEZ;ARTIGAS;428;;;1;Bahia Blanca;Buenos Aires;4553455;1;Resp. Inscripto;;20085278631;A;1;0;Sin Especificar;;;0;0;2;;
;3065;VA.RA.CE.VI. S.R.L.;DE ANGELIS;204;;;1;Bahia Blanca;Buenos Aires;4882296/156448424;1;Resp. Inscripto;;30712527281;A;1;0;Sin Especificar;;;0;0;2;;
;3066;PIOTTANTE JUAN JOSE;SANTIAGO BURATOVICH;1362;;;66;Mayor Buratovich;Buenos Aires;;1;Resp. Inscripto;;20112283235;A;2;0;Sin Especificar;;;1;78;2;0;
;3067;SEMILLERA GUASCH S.R.L.;ALEM;5000;;;1;Bahia Blanca;Buenos Aires;4881111;1;Resp. Inscripto;;30565687219;A;10;0;Sin Especificar;;;1;78;2;0;
;3068;OLIVA CARLOS ANDRES;DARWIN;552;;;1;Bahia Blanca;Buenos Aires;4514007;5;Resp. Monotributo;;20054876239;C;1;0;Sin Especificar;;;0;0;2;;
;3069;DAVIT HECTOR O;ZONA RURAL;;;;38;Jacinto Arauz;La Pampa;;1;Resp. Inscripto;;20073656568;A;1;0;Sin Especificar;;;0;0;2;;
;3070;GRAND DANTE R;BELGRANO;123;;;38;Jacinto Arauz;La Pampa;;1;Resp. Inscripto;;20162416740;A;1;0;Sin Especificar;;;0;0;2;;
;3071;CARLOVICH CLAUDIO JOSE;TUCUMAN;1897;;;1;Bahia Blanca;Buenos Aires;;5;Resp. Monotributo;;20105985917;C;1;0;Sin Especificar;;;0;0;2;;
;3072;ECO AMBIENTAL;AV. CERRI;733;;;1;Bahia Blanca;Buenos Aires;4513305;1;Resp. Inscripto;;30710640315;A;2;0;Sin Especificar;;;0;0;2;;
;3073;SERVICIOS HLB S.A.;ZUVIRIA;260;;;1;Bahia Blanca;Buenos Aires;4556585/  4500831;1;Resp. Inscripto;;30707980865;A;1;0;Sin Especificar;;;1;78;2;0;
;3074;LAGO S.A.;VIEYTES;844;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30681189897;A;14;0;Sin Especificar;;;0;0;2;;
;3075;LA LIBRERIA;ESTOMA;223;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30711107807;A;2;0;Sin Especificar;;;0;0;2;;
;3076;CEFERINO JOSE MARTINEZ;ARAUCARIAS;27;;;1;Bahia Blanca;Buenos Aires;;5;Resp. Monotributo;;20183617789;C;1;0;Sin Especificar;;;0;0;2;;
;3077;TRANSPORTE LOMBARDINI;9 DE JULIO;1268;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20225764647;A;1;0;Sin Especificar;;;0;0;2;;
;3078;EXPRESO INTERPROVINCIAL S.R.L.;DONADO;1446;;;1;Bahia Blanca;Buenos Aires;4548440;1;Resp. Inscripto;;30648021360;A;30;0;Sin Especificar;;;0;0;2;;
;3079;SWIS MEDICAL;25 DE MAYO;264;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30654855168;A;1020;0;Sin Especificar;;;0;0;2;5;
;3080;GROSSHANS LUIS ALBERTO;URQUIZA;853;;;68;Guatrache;La Pampa;02923-15460496;1;Resp. Inscripto;;20163768837;A;1;0;Sin Especificar;;;0;0;2;;
;3081;EL AGUILUCHO;PERU;431;;;1;Bahia Blanca;Buenos Aires;4500912;1;Resp. Inscripto;;20146909524;A;1;0;Sin Especificar;;;0;;2;;
;3082;ROSTAN ESTEBAN E;ZONA RURAL;;;;38;Jacinto Arauz;La Pampa;02925-493375;1;Resp. Inscripto;;20073416206;A;1;0;Sin Especificar;;;1;78;2;0;
;3083;LORENZO JOSE R.;CHICLANA;681;PIS;;1;Bahia Blanca;Buenos Aires;4530268;5;Resp. Monotributo;;20054906057;C;1;0;Sin Especificar;;;0;0;2;;
;3084;ZARA ARIEL ALBERTO;PARANA;64;;;1;Bahia Blanca;Buenos Aires;4303443;5;Resp. Monotributo;;20252154265;C;1;0;Sin Especificar;;;0;0;2;;
;3085;KLOSTER JACINTO;LOTE;9;;;199;G.CAMPOS (LA PAMPA);Buenos Aires;02954-15524742;5;Resp. Monotributo;;20073690235;B;1;3;LIQ HACIENDA B 21%;;;0;0;2;0;
;3086;LOGISTICA GRIMAR DE GRUPO SAVIO S.R.L.;25 DE MAYO;1269;;;1;Bahia Blanca;Buenos Aires;4517428;1;Resp. Inscripto;;30712711406;A;1;0;Sin Especificar;;;1;78;2;0;
;3087;TELLARINI-ALVAREZ S.H.;CASTELLI;1145;;;1;Bahia Blanca;Buenos Aires;4516282;1;Resp. Inscripto;;30695886310;A;1;0;Sin Especificar;;;1;78;2;0;
;3088;EBERWEIN JORGE MARIO;CHACABUCO;129;;;34;San Julián;Santa Cruz;;1;Resp. Inscripto;;20175908022;A;1;0;Sin Especificar;;;0;0;2;;
;3089;FRANZ DIESEL SRL;ALFREDO PALACIOS;1786;;;1;Bahia Blanca;Buenos Aires;4535592/ 4537676;1;Resp. Inscripto;;30711902089;A;2;0;Sin Especificar;;;0;0;2;0;
;3090;CRISTALES VILLA MITRE;GARIBALDI;238;;;1;Bahia Blanca;Buenos Aires;4818087;1;Resp. Inscripto;;20055106666;A;1;0;Sin Especificar;;;0;0;2;;
;3091;TECNOFRIG S.R.L.;JUAN BAUTISTA ALBERDI;1615;;;415;CARCARA¥A;Santa Fe;0341-4941949/4940798;1;Resp. Inscripto;;30711912440;A;3;0;Sin Especificar;;;1;78;2;0;
;3092;SMG SEGUROS;.;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30500031960;A;2;0;Sin Especificar;;;0;;2;;
;3093;LANSASS S.R.L.;ZAPIOLA;332;DTO;;1;Bahia Blanca;Buenos Aires;156486745 DAMIAN;1;Resp. Inscripto;;30713042001;A;1;0;Sin Especificar;;;1;78;2;5;
;3094;FORESTIER MARIO O.;PRES. PERON;867;;;38;Jacinto Arauz;La Pampa;;1;Resp. Inscripto;;20103224668;A;1;0;Sin Especificar;;;0;0;2;;
;3095;NACION SEGUROS;SAN MARTIN;913;;;1;Bahia Blanca;Buenos Aires;8008889908;1;Resp. Inscripto;;30678561165;A;1;0;Sin Especificar;;;0;;2;;
;3096;BASEMETAL DE DANIEL F.HARFIELD;AV. COLON;1240;;;1;Bahia Blanca;Buenos Aires;4530281;1;Resp. Inscripto;;23135242519;A;1;0;Sin Especificar;;;1;78;2;0;
;3097;RAPID MASTER DE LUCIANO BUSCA;PATRICIOS;763;;;1;Bahia Blanca;Buenos Aires;4527436;1;Resp. Inscripto;;30714596132;A;1;0;Sin Especificar;;;0;0;2;0;
;3098;MONTE DE GUANACO S.A.;OïHIGGINS;340;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30711759804;A;1;0;Sin Especificar;;;0;0;2;;
;3099;MOSCONI MARTIN MIGUEL;LAVALLE;497;;;152;Gral Cerri;Buenos Aires;154732397;1;Resp. Inscripto;;23240953129;A;1;0;Sin Especificar;;;0;0;2;;
;3100;FIDEICOMISO AGROPECUARIO;J.V.GONZALEZ;673;;;152;Gral Cerri;Buenos Aires;4846800;1;Resp. Inscripto;;30712198903;A;1;0;Sin Especificar;;;0;0;2;;
;3101;LOPATA HORACIO O.;RAWSON;321;;;1;Bahia Blanca;Buenos Aires;4546735;1;Resp. Inscripto;;20081882976;A;2;0;Sin Especificar;;;1;78;2;0;
;3102;FEDERACION PATRONAL 20112983 MRA 584;.;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;33707366589;A;2;0;Sin Especificar;;;0;0;2;0;
;3103;MARINI Y CIA S.R.L.;ZELARRAYAN;933;;;1;Bahia Blanca;Buenos Aires;4561076-4002422;1;Resp. Inscripto;;30710842945;A;2;0;Sin Especificar;;;1;78;2;0;
;3104;POWER BLANCA AZUCENA;ALMAFUERTE;1270;;;1;Bahia Blanca;Buenos Aires;154426539;5;Resp. Monotributo;;27132277600;C;1;0;Sin Especificar;;;0;0;2;;
;3105;TECNOMAQUINARIAS S.A.;SARMIENTO;767;;;416;CAPITAL FEDERAL;Capital Federal;011-4753-8876;1;Resp. Inscripto;;30709776572;A;1;0;Sin Especificar;;;1;78;2;0;
;3106;MARTIN GABRIELA M.;B RIO ATUEL MZ;3;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;27222095072;A;1;0;Sin Especificar;;;0;0;2;;
;3107;BORRELLI GERMANETTI PAOLA FERNANDA;VIEYTES;1030;;;1;Bahia Blanca;Buenos Aires;4561293;5;Resp. Monotributo;;27238672800;C;1;0;Sin Especificar;;;0;0;2;;
